TRANSACTIONID,CUSTOMERID,ACCOUNTID,TRANSACTIONTYPEID,BRANCHID,DATEID,AMOUNT,BALANCEAFTERTRANSACTION
77772,8620,18620,2,24,891,3239.24,9482.76
77773,8942,18942,2,33,787,2299.86,11466.11
77774,13973,355,3,51,60,2172.82,1642.23
77775,14906,24906,1,92,321,4823.6,9065.63
77776,14773,24773,2,61,947,4558.88,5658.86
77777,11851,21851,1,88,1090,2256.56,12239.21
77778,4369,14369,2,17,975,4963.9,19268.57
77779,489,10489,1,47,786,3867.51,15699.68
77780,7333,4149,3,49,945,2099.27,9489.09
77781,3460,4334,3,31,238,4277.03,11853.27
77782,9393,4671,3,69,475,4137.95,5084.62
77783,12002,22002,2,41,149,3447.59,12519.99
77784,14345,5819,3,62,374,1348.57,6065.29
77785,12423,22423,1,83,950,4582.9,9728.39
77786,8553,18553,2,7,98,3197.54,13713.31
77787,14682,8457,3,31,48,652.87,6744.15
77788,11274,21274,2,87,937,1428.87,19647.96
77789,5227,8184,3,76,314,3513.43,15890.79
77790,8918,5748,3,51,475,4937.94,14876.68
77791,5216,15216,1,93,172,86.73,7075.19
77792,3224,13224,1,41,764,3491.48,2801.01
77793,5785,15785,1,21,518,3586.76,11466.27
77794,7867,17867,1,11,1035,229.11,11144.95
77795,1498,11498,2,17,771,2021.32,4875.74
77796,1389,8667,3,31,50,53.04,5668.12
77797,7527,17527,2,57,202,4811.99,7088.68
77798,3103,3443,3,9,182,881.95,9322.96
77799,1721,11721,1,5,891,3248.68,6788.45
77800,4572,14572,1,45,946,2384.16,18886.18
77802,12846,1194,3,47,674,922.91,5835.66
77803,10760,20760,1,31,835,133.05,15220.32
77804,1023,11023,1,59,299,2765.03,19855.83
77805,3705,3047,3,43,650,3772.47,15903.33
77806,10962,20962,1,2,255,2542.31,16407.73
77807,7006,17006,1,71,239,132.3,18133.32
77808,14727,8507,3,42,1065,3654.77,4591.51
77809,13442,23442,1,8,745,4153.45,5156.78
77810,1751,7070,3,81,897,4993.11,10946.66
77811,8489,18489,1,10,306,117.29,7679.07
77812,9493,19493,2,99,960,2441.43,1970.68
77813,12236,22236,2,23,1085,302.98,2011.94
77814,6012,16012,2,43,792,4342.8,17521.44
77815,11772,21772,2,32,131,4620.79,17104.94
77816,9831,3281,3,45,468,312.6,17287.9
77817,4723,14723,2,53,1029,741.0,8712.94
77818,9795,2609,3,7,845,2205.61,9886.17
77819,8629,18629,1,39,726,4503.94,7732.11
77820,13844,23844,1,64,774,1869.81,12718.02
77822,1569,11569,2,9,957,1326.89,12245.23
77823,11905,21905,1,68,595,639.78,8754.78
77824,1431,11431,2,88,1062,472.86,14333.91
77825,11582,4462,3,61,207,4789.52,14855.7
77826,7742,17742,1,42,907,2775.65,11938.44
77827,4887,5638,3,59,135,428.92,807.72
77828,8759,18759,2,49,857,2866.57,8523.21
77829,7061,4163,3,68,711,1004.79,19186.8
77830,7640,71,3,10,394,4565.58,14990.01
77831,642,10642,1,55,1078,4970.23,13619.84
77835,8741,18741,2,30,1031,2094.82,10541.67
77838,13611,23611,2,87,292,946.89,5320.27
77839,9220,19220,2,66,773,1480.71,8449.07
77840,14617,24617,2,81,280,2834.9,3076.2
77841,1887,11887,2,3,811,370.79,5355.69
77842,5335,25537,2,17,1061,583.63,17080.91
77843,13387,23387,2,34,720,4884.84,6226.83
77844,10888,20888,2,65,305,4968.36,7012.1
77845,5107,15107,1,19,1007,832.26,8263.21
77846,2412,12412,2,82,952,652.3,16438.84
77847,6796,16796,2,91,262,1172.44,14431.76
77848,10650,20650,1,97,393,2634.59,18718.47
77849,7839,4676,3,22,1056,4122.89,15642.14
77850,13761,23761,1,62,147,2992.31,17682.86
77851,2822,12822,2,21,317,4906.75,2821.38
77852,13661,25272,2,98,999,3461.92,7830.51
77853,11087,2319,3,31,796,3453.95,11066.94
77854,8627,18627,2,50,977,4456.1,9463.15
77855,7913,7050,3,7,958,540.72,16818.25
77856,5440,15440,2,8,967,1062.1,1809.48
77857,4911,14911,1,14,79,4999.45,17080.51
77858,1193,8193,3,59,547,2839.97,7227.58
77859,129,6414,3,18,627,4923.68,1074.22
77860,7369,17369,2,72,399,3014.7,5592.25
77862,6775,16775,2,59,1047,4196.22,19988.41
77863,13485,23485,2,90,19,2045.1,15365.84
77864,8121,18121,1,35,121,4214.71,19857.68
77865,2176,25951,1,79,1052,2290.93,14142.17
77866,9562,19562,1,67,26,336.44,10809.22
77871,6663,16663,1,67,694,4694.24,2330.03
77872,3698,13698,2,66,914,2238.6,18130.69
77873,11865,8201,3,59,585,438.7,7544.4
77874,11134,21134,2,69,336,362.36,19574.75
77875,5094,9933,3,94,418,926.76,12543.13
77876,4865,14865,2,28,392,422.77,8665.27
77877,7609,17609,2,5,840,3890.17,14647.89
77878,4577,14577,1,37,604,4320.81,18682.45
77879,11033,21033,2,84,956,2142.49,12976.36
77880,10100,20100,1,74,67,307.03,8704.81
77881,2015,8220,3,60,784,3221.91,7291.21
77882,9225,19225,2,62,996,4719.57,11942.02
77883,2113,12113,1,68,103,2693.73,7833.94
77884,9710,2250,3,75,194,2532.84,5899.59
77886,13693,23693,1,34,1080,674.35,2557.02
77887,11654,2359,3,45,964,1100.13,14629.45
77888,4777,366,3,68,1009,4018.72,18072.45
77889,6835,16835,2,62,1058,648.48,1134.24
77891,10683,20683,1,74,360,4000.18,10995.67
77893,2486,12486,1,7,215,350.74,11248.23
77894,10573,20573,1,61,1058,1088.21,5066.08
77895,785,10785,2,51,908,2840.33,17863.39
77896,7696,6019,3,24,604,1885.17,1533.62
77897,6841,16841,1,29,1056,2840.36,12874.0
77898,13191,23191,2,2,1069,2792.83,4604.17
77899,5998,15998,1,20,826,3222.53,16070.51
77900,5281,15281,1,9,205,303.71,7591.44
77902,870,10870,2,32,19,976.47,18149.37
77903,9423,19423,1,87,929,1542.15,16785.75
77904,2577,12577,2,73,269,4335.83,5082.62
77905,6523,16523,2,85,87,3623.51,6211.31
77906,10812,6319,3,60,393,2376.99,8852.15
77907,1632,11632,2,20,61,1284.76,2882.71
77908,5857,15857,1,6,596,2317.41,15081.81
77909,9845,19845,1,16,634,2185.23,1607.54
77910,4493,14493,1,80,899,4451.81,7755.77
77911,8226,18226,2,70,952,3280.8,3961.53
77912,11897,21897,1,89,334,3430.83,12377.82
77913,3298,13298,1,13,898,2761.72,13092.05
77914,3806,13806,2,57,1093,916.88,6839.27
77915,11089,587,3,62,526,3796.33,14659.32
77917,3831,13831,1,48,344,637.29,6817.66
77918,13445,23445,2,6,717,4899.98,9827.65
77919,11954,21954,2,78,168,1700.78,11261.12
77920,375,10375,2,94,719,3681.27,14621.24
77921,9874,2055,3,56,757,2898.74,7314.6
77923,2555,12555,2,26,587,2974.17,17924.6
77924,7865,17865,2,44,240,1181.84,10862.14
77925,13372,23372,1,48,56,844.55,13435.83
77927,6473,16473,1,71,680,3959.1,16177.34
77928,13429,2581,3,4,506,655.88,956.56
77929,14647,3776,3,88,520,2284.68,8233.53
77930,14041,24041,1,34,297,227.61,7710.83
77931,4235,14235,2,38,397,2225.18,17699.58
77932,5471,15471,1,81,138,4958.81,13426.51
77933,7576,17576,2,24,502,3841.96,9708.73
77934,541,10541,2,56,646,1390.48,15678.53
77935,14345,24345,2,42,28,3471.52,6704.93
77936,3657,13657,2,58,870,1698.22,17754.64
77937,265,4622,3,72,919,4144.83,10690.51
77938,8924,18924,2,47,1092,2676.46,9214.34
77941,6735,3071,3,77,1092,2799.17,13491.28
77942,13802,23802,1,47,902,4107.11,14858.36
77943,285,10285,2,80,180,3306.69,1827.15
77944,10695,20695,1,70,837,4252.68,1780.56
77945,144,10144,2,75,525,3020.98,1831.4
77947,9569,7283,3,35,1026,4147.94,1183.11
77948,6031,1846,3,74,432,450.98,10243.57
77949,3680,13680,2,64,1088,897.36,4472.04
77950,13340,23340,1,65,569,832.35,7483.78
77951,720,10720,1,71,857,1004.11,15936.1
77952,1281,11281,2,9,992,657.86,18288.71
77953,12015,22015,1,22,1056,62.07,2676.13
77954,13187,6610,3,79,573,966.22,13297.11
77956,10769,20769,1,50,340,138.74,13623.31
77957,4006,14006,1,91,608,3506.43,1454.42
77958,8426,18426,2,24,938,2438.57,14828.46
77959,3761,13761,2,61,503,4423.63,2807.21
77960,7624,17624,1,63,361,4735.56,2894.33
77961,4304,4979,3,7,1018,174.31,6320.11
77963,4672,14672,1,41,63,3113.31,9438.48
77964,12677,6513,3,95,885,1561.57,9548.47
77965,515,2682,3,84,503,2313.67,7015.59
77967,12250,22250,1,12,250,3183.09,18777.24
77968,8810,4720,3,65,853,453.11,5401.28
77969,3255,13255,2,76,690,2039.14,7036.79
77970,3079,13079,1,84,922,3333.43,10182.68
77971,13661,8173,3,15,171,1984.73,4095.27
77972,8242,770,3,81,876,885.08,18081.4
77973,13224,23224,1,44,742,3300.47,5798.8
77974,9337,19337,2,45,1060,2285.13,5242.57
77975,10895,20895,1,13,1022,4417.89,5762.95
77976,5403,9571,3,79,1032,3999.53,4682.94
77977,7564,17564,2,14,770,2886.76,12162.26
77978,3645,13645,1,76,583,141.93,19056.06
77979,9558,385,3,50,955,2374.83,12483.71
77980,10537,3901,3,15,955,928.65,17004.83
77982,11227,21227,1,57,580,1057.65,9454.06
77983,8491,25986,2,1,853,4053.08,3790.97
77984,12310,22310,2,55,933,3192.98,11811.65
77985,12502,22502,2,100,580,1121.25,16742.77
77986,11312,3219,3,7,457,1453.64,9901.74
77987,6673,16673,1,64,587,1008.84,8483.65
77988,9758,19758,2,17,207,3135.84,12625.01
77989,3318,7774,3,9,832,4004.5,16924.16
77990,12735,4002,3,96,427,2808.75,7783.19
77993,1076,11076,1,66,408,1460.91,17230.9
77994,11225,4588,3,15,202,686.19,10577.46
77995,7052,17052,1,76,244,3364.35,7037.66
77996,3508,5142,3,52,770,2817.18,7741.52
77997,13614,23614,1,46,980,1573.2,6180.34
77998,14658,24658,1,79,985,2256.25,12823.55
77999,11567,21567,1,28,1041,435.47,16103.74
78000,3611,9818,3,41,503,4805.9,8574.33
78001,13663,3340,3,27,766,671.14,3377.62
78002,13354,23354,2,8,38,1699.96,9072.86
78003,9833,19833,1,26,860,920.2,14545.99
78004,11912,2956,3,80,1082,4321.06,1509.07
78005,7508,6316,3,36,593,740.02,11602.75
78006,2219,12219,2,57,472,3207.82,15383.36
78007,966,2055,3,32,775,1445.01,15155.23
78008,3397,13397,1,94,583,1005.21,12755.58
78009,2976,12976,2,33,635,2557.91,12568.57
78010,1932,6597,3,17,426,848.65,7417.77
78011,11720,4435,3,99,1065,1201.63,7291.95
78012,4663,14663,1,67,810,3036.28,11507.03
78013,13136,7684,3,100,580,4567.19,2833.54
78014,10944,20944,1,65,825,3587.4,3642.18
78015,4015,14015,1,68,669,2966.81,1169.48
78016,10735,20735,1,69,632,3382.21,10763.87
78017,1089,11089,2,35,738,3428.86,11550.83
78018,13819,23819,1,8,924,4381.93,2617.78
78019,5826,7651,3,23,831,3686.24,10023.08
78020,13637,23637,1,55,185,850.94,18095.72
78021,2672,12672,2,41,137,1028.3,5293.98
78022,8802,2296,3,51,237,2132.45,4197.73
78023,2940,12940,2,48,481,2055.4,19123.4
78024,7512,17512,1,42,769,3955.35,12237.99
78025,11130,21130,1,12,382,4822.47,13965.47
78026,2916,4207,3,66,70,4492.32,9601.58
78027,11239,21239,1,19,766,408.64,10243.34
78028,13667,3965,3,97,1016,4002.4,16143.9
78029,5026,15026,1,90,55,3171.15,11913.14
78031,10135,6505,3,25,1056,428.68,11103.48
78032,13739,23739,2,35,850,4720.06,15382.09
78033,13832,23832,2,17,761,1027.31,14191.63
78034,4218,7500,3,88,1056,252.67,3044.12
78035,12898,4779,3,74,260,1970.97,1466.11
78036,2093,12093,2,49,856,692.84,2205.06
78037,4375,6284,3,67,788,877.45,1071.45
78038,9269,19269,1,14,692,1029.48,13945.65
78039,3203,13203,1,68,385,3856.51,7007.4
78040,667,10667,1,5,962,1099.39,15417.99
78041,6573,16573,2,88,612,2824.03,772.07
78042,2824,12824,2,50,12,3648.34,15906.93
78043,11550,21550,1,35,291,1584.73,7296.15
78044,11778,21778,1,85,135,3204.79,2386.43
78046,9364,19364,1,99,684,4322.57,3037.27
78047,1824,11824,1,31,773,3441.5,3462.52
78048,12295,9926,3,98,235,4869.69,943.2
78049,1531,6684,3,8,776,4793.56,4556.39
78050,96,10096,1,14,644,4485.27,1003.5
78051,10381,20381,1,93,244,552.0,12668.45
78052,8927,18927,2,15,894,4712.99,13253.05
78053,12503,7478,3,61,765,1042.21,11314.44
78054,9026,19026,1,79,828,2126.65,2540.32
78055,9689,1236,3,38,501,3741.54,856.86
78056,3770,13770,1,60,216,371.3,7156.6
78057,7774,17774,1,83,726,1085.34,6898.73
78058,13705,51,3,86,448,1594.69,8615.85
78060,6654,16654,2,39,413,1221.57,12629.29
78061,515,10515,2,72,941,3590.53,507.76
78063,3380,13380,1,61,460,955.1,19188.08
78064,12810,22810,1,40,923,3668.66,12739.53
78065,13223,23223,1,64,700,2786.42,19178.41
78066,13111,23111,1,61,528,3423.67,8076.11
78067,11026,21026,2,16,1075,4631.92,3629.66
78068,14999,25461,1,50,1085,3692.48,12626.77
78069,8120,7302,3,68,1080,3340.16,19888.23
78070,4036,6137,3,70,1090,793.21,9544.41
78071,11811,21811,1,6,829,86.33,13224.83
78072,14429,3736,3,24,263,2817.56,11996.28
78073,5004,5868,3,89,672,4199.9,12362.37
78074,1767,11767,2,85,908,4405.15,1455.57
78075,13784,23784,1,58,10,1625.21,12130.46
78076,208,10208,1,20,1022,4681.83,18085.12
78078,9684,19684,1,88,658,4993.06,8559.9
78079,3159,13159,2,40,1045,2605.94,6875.39
78080,5594,15594,2,20,347,3193.45,6885.03
78081,9009,19009,2,68,794,4351.32,10970.39
78082,10761,9441,3,65,168,4263.73,16884.12
78083,6956,3610,3,42,947,4825.05,6589.19
78084,8327,18327,1,63,839,4525.79,5940.83
78085,13482,23482,2,5,510,144.25,14355.93
78086,10849,1502,3,88,675,1562.37,10992.12
78089,6505,16505,2,63,839,4354.86,8241.72
78090,3643,13643,1,12,1082,3947.88,1351.46
78091,7879,17879,1,54,196,1050.54,12945.9
78092,9275,4192,3,10,918,4318.91,1007.95
78093,8,10008,1,45,1067,4468.0,2070.4
78094,7837,17837,1,75,652,3856.47,4615.87
78095,10091,20091,1,59,941,2657.67,6343.08
78096,14166,24166,2,27,616,1221.59,6697.13
78097,4456,14456,1,55,360,1423.36,3800.35
78098,13989,7309,3,35,73,3732.55,19885.27
78100,9489,5313,3,21,800,3946.33,6890.6
78101,13892,232,3,22,846,3527.58,17375.31
78103,9435,6436,3,37,432,1478.04,18047.53
78104,6776,16776,1,49,1086,3852.0,19794.92
78105,9086,5999,3,67,1043,1130.17,14594.07
78106,3770,2459,3,95,376,871.7,18007.87
78107,2257,12257,1,26,195,2707.15,9174.77
78108,11753,21753,2,71,545,4465.33,2438.54
78109,1707,11707,2,17,836,3240.85,10865.07
78110,11997,21997,1,10,39,2695.54,9818.25
78111,14456,24456,2,23,902,335.05,14935.13
78112,11583,3956,3,4,1051,3397.58,5854.45
78113,206,7323,3,13,1073,3704.9,14378.64
78114,6474,1974,3,27,769,1988.69,16409.48
78115,9515,2732,3,65,556,1160.61,15844.68
78116,3769,13769,1,15,297,2260.64,11924.83
78117,7924,17924,1,97,303,410.47,16131.62
78118,10953,6459,3,54,497,4941.71,772.22
78119,14806,6721,3,40,891,4976.2,12970.76
78120,11539,21539,2,90,181,1810.98,2928.46
78121,2594,12594,2,17,3,4013.18,11940.58
78124,6435,8476,3,58,327,3923.95,2374.04
78125,4024,8747,3,26,867,1130.21,11750.6
78126,13604,23604,2,57,654,2328.72,8447.66
78127,3509,13509,1,100,212,4769.0,3126.68
78128,6523,8202,3,13,155,3853.72,8343.07
78129,11914,4890,3,26,951,2658.33,12128.26
78130,5886,7877,3,96,446,284.67,10288.66
78131,3758,1787,3,5,1048,529.51,1783.05
78132,3114,13114,1,9,728,1286.22,1428.25
78133,6428,16428,2,17,1057,2910.92,11957.4
78134,9415,19415,1,14,27,561.66,9539.09
78135,10588,9924,3,61,19,2447.67,13394.79
78136,3909,13909,2,42,411,1280.88,2943.49
78137,544,4982,3,36,453,3694.26,17440.08
78139,8838,18838,1,45,743,2326.63,10026.49
78140,9813,19813,2,57,933,3133.37,19705.87
78141,5804,15804,2,73,1042,2105.15,13008.15
78142,3289,13289,2,75,691,2181.87,13369.56
78143,3735,4688,3,36,997,665.58,8206.75
78144,7926,17926,1,17,532,3691.22,5268.88
78145,6168,3273,3,88,420,1031.05,17864.97
78147,10968,20968,1,32,213,275.94,11934.06
78148,6894,16894,2,94,121,3312.96,2529.54
78149,5233,15233,2,38,576,2517.08,9760.55
78150,9329,19329,2,36,511,3261.97,13317.95
78151,11426,943,3,55,61,1710.04,9319.73
78152,1911,4483,3,94,255,3255.14,12501.93
78154,5887,454,3,46,980,2399.27,8407.83
78155,12768,22768,2,45,85,3075.12,10846.64
78156,4419,2529,3,98,316,2442.81,8451.94
78157,5763,5954,3,57,710,379.97,11816.55
78158,5041,15041,1,20,354,3406.27,10596.66
78159,9878,19878,2,76,828,3029.29,18227.05
78160,13881,23881,2,81,999,3573.92,1622.87
78162,4174,8146,3,23,928,3899.52,15712.89
78163,7269,17269,2,73,418,1947.61,9090.1
78164,14441,24441,2,91,292,2341.17,13961.36
78165,8074,18074,2,85,850,4005.05,633.29
78166,3506,9699,3,39,930,2191.99,9955.05
78167,1058,1337,3,55,90,3014.58,7983.29
78168,12630,7794,3,29,143,4576.97,1200.37
78169,8596,1195,3,81,942,1625.02,2034.92
78171,7337,4277,3,51,541,297.27,2101.61
78172,11084,2765,3,86,1014,2280.17,16567.25
78173,1357,11357,1,56,7,2566.96,4564.05
78174,12388,22388,1,90,582,2933.59,4047.3
78175,6114,5644,3,71,854,2612.76,18708.5
78177,417,5493,3,22,620,4849.62,12594.66
78178,6893,16893,1,29,553,875.69,17734.67
78179,13010,23010,1,57,989,3816.23,11884.49
78180,6229,16229,1,66,417,3989.94,15959.45
78181,6003,16003,2,64,561,3254.03,10565.17
78182,10309,20309,2,95,273,4580.8,9561.82
78183,4273,14273,2,49,448,4678.68,2916.1
78184,2774,3293,3,5,251,3594.34,18334.66
78185,2662,12662,1,56,704,1457.63,15061.67
78186,9135,19135,1,21,1029,3507.34,13576.87
78187,904,25883,2,93,1080,4198.63,17308.66
78188,14212,3345,3,21,153,2960.47,2452.12
78189,9589,19589,2,31,583,3329.91,8968.02
78190,2794,7596,3,70,1004,1399.91,19636.78
78191,14140,7848,3,26,891,4181.8,9767.65
78192,356,10356,2,86,1051,2801.32,7912.1
78194,11322,21322,2,17,196,3807.1,10989.2
78195,3754,1057,3,73,1073,547.72,3502.19
78196,1210,8396,3,15,1064,4345.12,4014.91
78197,8649,7314,3,95,887,994.39,10426.4
78198,7846,17846,1,58,988,1039.81,1225.4
78199,3598,13598,2,72,239,154.27,17701.35
78200,3316,13316,2,34,907,1909.53,15258.29
78202,7062,17062,2,54,1073,3555.47,5528.66
78204,12747,22747,1,58,865,1663.47,18121.56
78205,10150,20150,2,55,960,4535.99,16375.59
78206,14907,24907,2,83,1034,517.15,9506.55
78208,14515,24515,2,15,1022,4407.38,10091.66
78209,1797,7281,3,90,307,4168.38,4057.45
78210,1287,11287,2,94,1031,3529.04,17696.14
78211,1752,11752,2,82,555,4523.68,13721.13
78212,1144,11144,1,58,951,4965.56,8434.56
78213,2658,12658,2,70,1071,3733.75,8748.09
78214,11935,21935,2,71,494,241.45,688.05
78215,3040,13040,2,20,888,100.62,1646.66
78216,3785,13785,2,49,764,3350.34,17521.36
78217,5270,1271,3,100,744,1120.7,12520.34
78219,7123,17123,1,60,960,3164.62,10249.98
78220,4336,14336,1,25,157,2030.22,17053.56
78221,8825,18825,1,90,424,4077.96,13461.36
78222,480,6007,3,85,849,3125.0,11382.48
78223,12109,3408,3,25,834,2573.85,15375.97
78224,11808,21808,2,40,823,2823.17,17006.86
78226,3244,13244,2,72,947,876.26,4852.2
78227,4121,4098,3,93,1095,4828.11,2941.18
78228,2930,12930,1,55,1047,1103.25,9599.51
78229,11417,21417,1,37,393,273.42,12000.1
78230,9974,6782,3,58,1090,4030.51,1873.86
78231,7308,17308,2,23,867,418.69,16273.62
78232,97,8310,3,26,968,4658.61,11142.7
78233,11077,21077,1,88,378,3811.89,1614.73
78234,7152,2184,3,54,594,1579.51,6062.42
78235,11353,21353,1,49,246,4114.97,703.41
78236,14072,311,3,71,788,503.38,8267.06
78237,14694,4800,3,17,153,4650.14,5779.12
78238,5468,15468,2,67,533,2874.59,18956.21
78239,10860,20860,1,6,409,1948.86,9717.83
78240,14705,24705,2,41,587,4368.1,16853.82
78241,10198,20198,1,14,175,3648.41,3548.87
78243,326,10326,2,92,485,4437.38,7025.27
78245,11803,21803,2,97,786,539.96,16552.37
78246,13575,7400,3,72,482,2044.98,7558.95
78247,3237,13237,2,64,1024,1896.4,3905.2
78248,8373,18373,1,32,772,3996.95,12040.22
78249,5589,15589,2,7,634,1707.24,1329.83
78250,9817,19817,2,46,898,4160.76,1383.93
78251,6378,16378,1,24,736,2042.0,17780.72
78252,6858,16858,2,28,816,2107.78,18569.48
78253,7077,7654,3,44,811,1290.42,1546.02
78254,6878,8678,3,62,541,4044.79,4177.98
78255,6290,16290,1,74,171,3252.06,3199.14
78256,2179,2305,3,5,886,3564.44,14140.4
78257,5860,15860,2,49,1051,3081.72,17652.81
78258,13619,3217,3,34,519,2383.57,18253.77
78259,11690,9892,3,33,297,2393.51,14734.7
78260,4071,14071,2,4,654,3609.61,18058.16
78262,10467,20467,2,44,689,2031.5,17135.36
78264,14980,24980,2,78,1082,4103.58,7982.08
78265,14343,24343,2,36,401,4060.77,14292.73
78266,6869,5411,3,19,382,1897.18,18037.22
78268,13739,23739,2,33,519,4449.79,18033.16
78270,11221,21221,1,51,329,4249.72,10498.43
78271,3742,9794,3,85,1014,483.37,13272.77
78272,13747,23747,2,48,176,95.42,13671.15
78273,7806,17806,1,66,824,2926.22,9433.04
78274,14083,24083,1,63,713,2009.29,3167.5
78275,8471,18471,2,14,1045,3757.57,1499.1
78276,14213,24213,2,72,1039,179.09,19707.36
78277,6650,16650,2,82,825,4188.01,18824.15
78278,8823,9139,3,87,898,4074.76,19358.6
78279,1585,11585,1,60,785,2295.59,8101.15
78280,10062,20062,1,87,936,956.43,6686.72
78282,3337,13337,2,5,6,4615.49,9460.12
78283,2706,12706,1,39,580,3461.25,9255.28
78285,935,9422,3,10,621,4364.78,13302.37
78286,4831,986,3,60,53,1757.83,4080.57
78287,13423,23423,1,61,613,3683.15,19952.06
78288,14668,24668,1,12,924,2682.38,14520.34
78289,10341,20341,1,91,773,847.48,3416.33
78290,1096,3178,3,6,86,1614.95,19493.59
78291,6532,5208,3,60,292,4192.46,15389.3
78292,819,7266,3,76,57,4499.77,18988.42
78293,8360,18360,1,20,691,2884.36,4869.02
78294,4338,1733,3,10,256,283.22,1956.41
78295,5996,15996,1,3,917,852.14,9518.81
78296,612,1341,3,8,835,1752.64,19772.8
78297,14599,24599,2,72,354,736.76,4866.29
78298,1051,11051,1,14,600,4011.37,18660.97
78299,1207,8502,3,45,1,2537.0,16401.09
78300,8465,18465,2,33,852,1967.09,6669.84
78301,9701,19701,1,20,262,4239.28,12484.7
78302,9761,3013,3,97,497,1997.57,5635.84
78303,1327,927,3,55,1,4526.94,8362.63
78304,2675,2944,3,35,200,2712.7,15626.1
78305,14250,24250,2,74,779,3847.96,11341.58
78306,14520,8081,3,58,748,3221.06,14879.26
78307,10635,20635,1,1,380,3435.8,10723.42
78308,925,10925,2,68,585,668.12,10646.77
78309,11529,5304,3,81,826,4978.08,19235.96
78310,5970,6603,3,74,883,3687.12,15172.31
78311,720,10720,2,54,989,1233.38,4720.95
78312,1726,11726,1,14,576,4855.77,15644.77
78313,8414,18414,2,84,876,2851.76,18215.76
78314,2788,6692,3,98,785,4906.1,14675.51
78316,2696,12696,1,57,347,4865.5,18741.39
78317,7245,412,3,13,657,4527.33,15789.53
78318,8221,18221,1,17,873,3069.84,1046.6
78319,2100,12100,2,90,814,4698.26,2630.29
78320,485,10485,1,16,1058,3296.28,16021.72
78321,9471,8877,3,75,541,3592.99,2464.42
78322,4358,14358,2,90,574,2264.24,9969.92
78323,5323,4035,3,39,16,3474.99,15365.53
78324,13794,5539,3,51,1043,3543.71,15334.79
78325,13800,23800,2,97,422,226.9,8296.4
78326,881,10881,1,82,579,141.89,3220.11
78329,2179,5624,3,34,361,1669.84,14551.8
78330,568,10568,2,78,555,2151.12,18398.21
78331,10301,20301,1,44,1053,1159.18,14602.86
78333,12726,22726,2,9,788,164.25,18250.77
78334,10339,20339,1,22,246,2937.55,15060.4
78335,252,10252,1,48,1052,953.66,6786.07
78336,8448,18448,2,1,1008,2490.46,4419.95
78337,7406,7184,3,43,108,2308.74,19598.79
78338,8279,18279,2,74,33,3776.82,13689.13
78339,9176,19176,1,99,967,1780.38,13099.24
78340,4564,14564,2,63,69,2065.14,18743.99
78341,9789,19789,1,87,88,3601.33,4719.32
78342,9643,19643,1,30,443,386.53,10707.6
78343,5484,15484,2,74,720,462.95,8564.03
78344,4676,14676,2,63,569,1489.22,2636.7
78345,5380,15380,2,5,460,1436.13,5294.93
78346,5949,4348,3,86,265,618.38,17799.43
78347,10054,20054,1,95,415,3664.04,10991.61
78349,6557,16557,1,31,953,2204.66,4005.13
78350,6056,16056,2,89,759,1415.66,10365.13
78351,342,10342,1,98,352,2101.2,4692.51
78352,5712,9774,3,52,743,647.65,7715.14
78354,7057,17057,1,61,719,988.63,17078.9
78355,5724,5594,3,58,867,2292.27,10411.84
78357,12202,22202,1,6,46,1810.98,1107.74
78358,8046,18046,2,39,213,1874.51,16173.73
78359,3881,13881,1,2,134,4164.52,11348.79
78360,8205,18205,1,69,970,3064.79,6389.54
78361,10963,7367,3,73,398,1979.63,2141.87
78362,11245,21245,2,61,117,692.09,13609.14
78363,11387,21387,1,29,1093,4934.39,1023.75
78364,9311,4209,3,18,828,2911.31,6054.71
78365,13577,29,3,82,974,216.57,3815.76
78366,13497,3716,3,8,1081,335.93,14305.69
78367,3327,13327,2,18,684,1878.22,6635.23
78369,3260,9957,3,31,779,4698.7,5685.59
78370,6719,5860,3,64,666,3845.52,10665.4
78371,5845,15845,1,90,979,758.27,6999.48
78372,6963,386,3,62,499,315.71,14802.96
78373,7551,2106,3,39,677,2596.1,4469.19
78374,6330,16330,1,93,534,2205.37,7843.34
78375,11706,456,3,96,74,2411.87,19857.76
78376,9333,19333,1,86,706,1320.08,11687.08
78377,5342,15342,2,34,254,4406.17,11423.95
78378,10906,20906,1,51,616,2660.26,1787.99
78379,5272,15272,1,39,509,3388.11,5935.28
78380,14653,24653,1,20,1088,774.29,10997.85
78381,3322,13322,2,91,926,554.85,1576.96
78382,4842,14842,2,33,261,4722.85,5218.83
78383,3782,13782,1,12,498,4235.25,6012.72
78384,4604,14604,1,60,743,1778.05,5629.21
78385,12141,9243,3,93,913,2754.9,12768.62
78386,3055,13055,2,81,1069,916.23,968.05
78387,6785,9711,3,56,312,3209.75,3909.73
78389,1803,11803,1,63,653,2169.64,14625.84
78390,13805,7028,3,83,733,3043.14,18000.44
78392,6591,16591,2,44,227,2455.84,7016.21
78393,14378,8484,3,18,953,630.81,15223.98
78394,8139,18139,1,94,16,4515.21,5359.23
78395,8984,18984,2,92,690,2800.04,3790.49
78396,12780,22780,2,24,5,3770.45,12610.15
78397,1717,11717,2,21,627,3129.25,12451.09
78398,2573,12573,2,6,203,2189.84,10198.39
78399,12173,22173,1,58,6,3327.58,6473.72
78400,14856,24856,2,14,294,736.32,7163.8
